"id_assignment","id_job_type","service_date","pitch","sandbags","created_by","updated_by","tarp_situation","plywoods","s2x4x8","s2x4x12","s2x4x16","job_info"
"3635","1","2020-8-31",,"8","73","73",,,,,,
"3763","1","2020-8-31",,,"73","73",,,,,,
"3790","1","2020-8-31",,"9","73","73",,,,,,
"3768","1","2020-8-31",,"3","73","73",,,,,,
"3641","1","2020-8-31",,"14","73","73",,,,,,""
"3774","1","2020-8-31",,"22","73","73",,,,,,
"3837","2","2020-8-31",,"39","73","73",,,,,,"Same tarp and no extra sand bags needed. Got okay from inspector."
"3730","1","2020-8-31",,"10","73","73",,,,,,
"3829","2","2020-8-31",,"37","73","73",,,,,,
"3664","1","2020-8-31",,"6","73","73",,,,,,
"3859","1","2020-8-31",,"7","73","73",,,,,,
"3826","1","2020-8-31",,"6","73","73",,,,,,"Wind ripped out the metal frame"
"3646","1","2020-8-31",,"0","73","73",,,,,,
"3887","1","2020-8-31",,,"73","73",,,,,,"Leaks by the valley and shingles seems to be loose too"
"3888","1","2020-8-31",,"23","73","73",,,,,,
"3765","1","2020-8-31",,"26","73","73",,,,,,
"3913","1","2020-8-31",,"8","73","73",,,,,,
"3840","3","2020-8-31",,"0","73","73","3",,,,,"We just fixed wood stick loose"
"3853","1","2020-8-31",,"9","73","73",,,,,,
"3643","1","2020-8-31",,"6","73","73",,,,,,"We try use sandbags but no way, very steep roof , pitch 12/12 we need to nail to hold the tarp. Ho. Signed by email"
"3921","1","2020-8-31",,"23","73","73",,,,,,"Skylight showed leak damaged in living room area seling and wall near window. Amature tarp was installed and didn’t prevent water penetration (removed). Bed 1 showed water spot on seling from inside and damaged shingles on roof. Used 1 tarp to cover both areas throughly."
"3925","1","2020-9-1",,"3","73","73",,,,,,
"3920","1","2020-9-1",,"5","73","73",,,,,,
"3551","2","2020-9-1",,"10","73","73",,,,,,"Same tarp, no extra sand bags needed. Okay from inspector."
"3861","1","2020-9-1",,"23","73","73",,,,,,"No pictures inside."
"3723","1","2020-9-1",,"26","73","73",,,,,,
"3652","1","2020-9-1",,"36","73","73",,,,,,
"3561","2","2020-9-1",,"17","73","73",,,,,,"Had to move tarp location and alter to cover around chemey area by making a hole and taping tarp around it. Used 2 extra sand bag for a total of 17 bags (15 b4). Okay from inspector. "
"3513","2","2020-9-1",,"0","73","73",,,,,,
"3722","1","2020-9-1",,"6","73","73",,,,,,
"3955","1","2020-9-1",,"37","73","73",,,,,,
"3609","1","2020-9-1",,,"73","73",,,,,,
"3945","3","2020-9-1",,"10","73","73",,,,,,
"3968","1","2020-9-1",,"22","73","73",,,,,,
"3616","7","2020-9-1",,,"73","73",,,,,,"Took pictures and assisted. "
"4004","1","2020-9-1",,"20","73","73",,,,,,
"3898","1","2020-9-1",,,"73","73",,,,,,
"3927","3","2020-9-1",,"0","73","73",,,,,,
"3948","1","2020-9-1",,"46","73","73",,,,,,
"3651","1","2020-9-1",,"38","73","73",,,,,,"Entire house has damage, wood expose, shingles damaged and missing"
"3932","1","2020-9-1",,"16","73","73",,,,,,
"4022","3","2020-9-1",,"0","73","73",,,,,,
"3678","1","2020-9-2",,"20","73","73",,,,,,
"3957","7","2020-9-2",,,"73","73",,,,,,"Assisred and took pictures"
"4020","1","2020-9-2",,"10","73","73",,,,,,
"3995","1","2020-9-2",,"12","73","73",,,,,,
"4030","1","2020-9-2",,"8","73","73",,,,,,
"4005","1","2020-9-2",,"15","73","73",,,,,,"Leak noticed inside master bath where pictures where taken. Owner states that attic is worse but attic pictures could not be taken. Shingles felt soft in some areas while stepping on it. "
"3676","1","2020-9-2",,"28","73","73",,,,,,
"3885","1","2020-9-2",,"36","73","73",,,,,,
"3612","1","2020-9-2",,"10","73","73",,,,,,
"4068","1","2020-9-2",,"24","73","73",,,,,,"Visible leak inside bedroom 1. Damaged shingles on the roof and area are below the chimney. The covered area of possible infiltration per picture. Modified tarp around the chimney and air duct."
"3886","1","2020-9-2",,"27","73","73",,,,,,
"3846","1","2020-9-2",,,"73","73",,,,,,
"3951","1","2020-9-2",,"27","73","73",,,,,,"Metal roof"
"4055","1","2020-9-2",,"8","73","73",,,,,,
"4038","1","2020-9-2",,"22","73","73",,,,,,
"3667","1","2020-9-3",,"19","73","73",,,,,,
"4069","1","2020-9-3",,"27","73","73",,,,,,
"3942","2","2020-9-3",,"0","73","73",,,,,,
"3650","1","2020-9-3",,"0","73","73",,,,,,
"4080","1","2020-9-3",,"52","73","73",,,,,,"3 different areas of damage. Office/den by the entrance next to wall where hight alteration was needed. Bedroom room had major leak (owner stated that vent was strunk by lighting) by several broken tiles. Major interior garage damage with some broken tiles on roof. "
"3933","1","2020-9-3",,"10","73","73",,,,,,
"3881","1","2020-9-3",,"0","73","73",,,,,,
"3964","1","2020-9-3",,"24","73","73",,,,,,"Nobody at home. No pics inside . We cover all damage area"
"4074","4","2020-9-3",,"39","73","73",,,,,,"Tarp removal"
"3741","1","2020-9-3",,"26","73","73",,,,,,
"3657","1","2020-9-3",,"6","73","73",,,,,,
"3748","1","2020-9-3",,"7","73","73",,,,,,
"3875","1","2020-9-3",,"26","73","73",,,,,,
"3894","1","2020-9-3",,"12","73","73",,,,,,
"4018","1","2020-9-3",,"10","73","73",,,,,,
"3761","1","2020-9-3",,"10","73","73",,,,,,
"4051","1","2020-9-3",,"24","73","73",,,,,,
"4060","3","2020-9-3",,"18","73","73",,,,,,
"3902","1","2020-9-4",,"14","73","73",,,,,,
"4057","1","2020-9-4",,"52","73","73",,,,,,
"4036","1","2020-9-4",,"16","73","73",,,,,,
"4026","1","2020-9-4",,"10","73","73",,,,,,"Nobady at home. We cover all damage area. All roof"
"3996","2","2020-9-4",,"36","73","73",,,,,,"Roof tile damage."
"4096","1","2020-9-4",,"19","73","73",,,,,,
"3864","1","2020-9-4",,"15","73","73",,,,,," Nobody at home. We cover damaged area 
"
"3680","1","2020-9-4",,"12","73","73",,,,,,
"4032","1","2020-9-4",,"18","73","73",,,,,,
"4000","1","2020-9-4",,"30","73","73",,,,,,
"4007","7","2020-9-4",,,"73","73",,,,,,"Job completed"
"4052","1","2020-9-4",,"12","73","73",,,,,,"Tree felt over the metal roof"
"4050","1","2020-9-4",,"18","73","73",,,,,,
"3851","1","2020-9-4",,"21","73","73",,,,,,"H.o told us that adjuster already take pictures inside."
"3817","1","2020-9-4",,"12","73","73",,,,,,
"3915","2","2020-9-4",,"17","73","73",,,,,,"Roof tile damage"
"4100","1","2020-9-4",,"14","73","73",,,,,,"Visible damage in bedroom 1. Roof shows ondulatons in its structure close to edge of the house per the pictures."
"4100","1","2020-9-4",,"14","73","73",,,,,,"Visible damage in bedroom 1. Roof shows ondulatons in its structure close to edge of the house per the pictures."
"3990","1","2020-9-4",,"26","73","73",,,,,,
"3990","1","2020-9-4",,"26","73","73",,,,,,
"3810","1","2020-9-4",,"6","73","73",,,,,,
"3870","1","2020-9-4",,"0","73","73",,,,,,
"3762","1","2020-9-4",,,"73","73",,,,,,
"4094","2","2020-9-4",,"0","73","73",,,,,,
"3953","1","2020-9-4",,"0","73","73",,,,,,
"4066","2","2020-9-4",,"24","73","73",,,,,,"Job completed"
"4059","1","2020-9-4",,"0","73","73",,,,,,
"4063","1","2020-9-4",,"20","73","73",,,,,,
"3757","1","2020-9-4",,"8","73","73",,,,,,"Nobody at home. "
"4089","1","2020-9-4",,"39","73","73",,,,,,"Master bathroon and entrance (front door) liking"
"3879","1","2020-9-4",,"22","73","73",,,,,,
"3919","1","2020-9-4",,"8","73","73",,,,,,
"4058","1","2020-9-4",,"14","73","73",,,,,,
"3931","1","2020-9-4",,"50","73","73",,,,,,
"4092","4","2020-9-4",,"33","73","73",,,,,,
"3908","1","2020-9-4",,"6","73","73",,,,,,"Side cover was riped out"
"4102","1","2020-9-4",,"33","73","73",,,,,,"Garage celing damaged. Damaged shingles."
"4010","1","2020-9-5",,"0","73","73",,,,,,
"3976","1","2020-9-5",,"0","73","73",,,,,,
"3988","1","2020-9-5",,"16","73","73",,,,,,
"4037","1","2020-9-5",,"19","73","73",,,,,," H.o not in home. We cover the damage inside."
"4115","1","2020-9-5",,"19","73","73",,,,,,"Owner reported water dripping from kitchen lamp and showed watwe damage at the corner of living room wall with celing. Several damaged, old, and replaced shingles."
"4120","3","2020-9-5",,"0","73","73",,,,,,
"4099","1","2020-9-5",,"6","73","73",,,,,,
"4119","3","2020-9-5",,"0","73","73",,,,,,
"3673","1","2020-9-5",,"23","73","73",,,,,,
"4110","1","2020-9-5",,"27","73","73",,,,,,
"4053","1","2020-9-5",,"14","73","73",,,,,,
"3960","1","2020-9-5",,"6","73","73",,,,,,
"3872","1","2020-9-5",,"0","73","73",,,,,,
"4117","3","2020-9-5",,"15","73","73",,,,,,
"3905","1","2020-9-5",,"10","73","73",,,,,,
"4093","1","2020-9-5",,"1","73","73",,,,,,
"4093","1","2020-9-5",,"1","73","73",,,,,,
"3860","1","2020-9-5",,"25","73","73",,,,,,"There ware 2 holes in the roof "
"4065","1","2020-9-5",,"4","73","73",,,,,,
"3705","1","2020-9-5",,"6","73","73",,,,,,
"4091","1","2020-9-4",,"14","73","73",,,,,,
"4125","1","2020-9-5",,"6","73","73",,,,,,
"3909","1","2020-9-5",,"6","73","73",,,,,,
"4015","1","2020-9-5",,"0","73","73",,,,,,
"4121","1","2020-9-5",,"22","73","73",,,,,,"Leak damage in kitchen. Shingles damaged."
"3928","1","2020-9-5",,"8","73","73",,,,,,"H.o not at home we cover damaged area."
"3868","1","2020-9-5",,"17","73","73",,,,,,
"4031","1","2020-9-5",,"12","73","73",,,,,,
"4031","1","2020-9-5",,"12","73","73",,,,,,
"4127","3","2020-9-5",,"0","73","73",,,,,,
"3965","1","2020-9-5",,"4","73","73",,,,,,
"4035","1","2020-9-5",,"15","73","73",,,,,,
"4109","3","2020-9-5",,"24","73","73",,,,,,
"3973","1","2020-9-5",,"33","73","73",,,,,,
"4042","1","2020-9-6",,"25","73","73",,,,,,
"4124","3","2020-9-6",,"0","73","73",,,,,,
"3910","1","2020-9-6",,"6","73","73",,,,,,
"3912","1","2020-9-6",,"27","73","73",,,,,,
"3956","1","2020-9-6",,"0","73","73",,,,,,
"4126","1","2020-9-6",,"0","73","73",,,,,,
"4112","1","2020-9-6",,"25","73","73",,,,,,"Several water damage."
"4041","1","2020-9-6",,"12","73","73",,,,,,
"4011","1","2020-9-6",,"15","73","73",,,,,,
"3874","1","2020-9-6",,"8","73","73",,,,,,"Wind ripped off half roof, ho asked to put a tarp to secure the half the still has a roof."
"4033","1","2020-9-6",,"22","73","73",,,,,,
"3993","1","2020-9-6",,"10","73","73",,,,,,
"4101","4","2020-9-6",,"27","73","73",,,,,,
"4039","1","2020-9-6",,"0","73","73",,,,,,
"3971","1","2020-9-6",,"6","73","73",,,,,,
"3601","1","2020-9-6",,"18","73","73",,,,,,
"3795","1","2020-9-6",,"30","73","73",,,,,,
"4034","1","2020-9-6",,"12","73","73",,,,,,
"3656","1","2020-9-6",,"6","73","73",,,,,,
"3930","1","2020-9-6",,"16","73","73",,,,,,
"3941","1","2020-9-6",,"17","73","73",,,,,,"I spoke with h.o by phone and he say to install a tarp over the existents and cover around left side of the house and cover back side around the tarp existent too . "
"3950","1","2020-9-6",,"3","73","73",,,,,,
"4086","1","2020-9-6",,"7","73","73",,,,,,"H.o already tarp your house but he asked us to install a tarp over 2 cheds. "
"3901","1","2020-9-6",,"13","73","73",,,,,,
"3977","1","2020-9-6",,"0","73","73",,,,,,
"3660","1","2020-9-6",,"14","73","73",,,,,,
"4123","1","2020-9-7",,"32","73","73",,,,,,
"4062","1","2020-9-7",,"0","73","73",,,,,,
"3754","1","2020-9-6",,"15","73","73",,,,,,
"3869","1","2020-9-8",,"22","73","73",,,,,,
"3946","1","2020-9-5",,"6","73","73",,,,,,
"4079","1","2020-9-7",,"7","73","73",,,,,,"H.o not at home. I spoke by phone with her and she told us that has a ridge of the right side with some missing shingles. "
"3900","1","2020-9-7",,"10","73","73",,,,,,
"4049","1","2020-9-7",,"15","73","73",,,,,,
"4122","1","2020-9-5",,"12","73","73",,,,,,
"4097","1","2020-9-5",,"20","73","73",,,,,,"Tree felt on the roof shed. We already install a tarp on the house . H.o remove the tree of shed and cal us back to install a tarp."
"3793","1","2020-9-7",,"33","73","73",,,,,,
"4073","1","2020-9-3",,"22","73","73",,,,,,
"3952","1","2020-9-7",,"16","73","73",,,,,,
"4029","1","2020-9-2",,"14","73","73",,,,,,
"3799","1","2020-9-7",,"8","73","73",,,,,,
"3854","1","2020-9-7",,"7","73","73",,,,,,
"3736","1","2020-9-7",,"22","73","73",,,,,,
"3726","1","2020-9-7",,"27","73","73",,,,,,
"3600","1","2020-9-7",,"37","73","73",,,,,,
"4139","1","2020-9-8",,"23","73","73",,,,,,"Leaks apears to be around sktlight"
"4131","7","2020-9-8",,,"73","73",,,,,,"Completed. Engineer was late 50 minutes."
"4137","1","2020-9-8",,"18","73","73",,,,,,
"4108","7","2020-9-8",,,"73","73",,,,,,"Ladder asist"
"3693","1","2020-9-8",,"10","73","73",,,,,,
"4104","2","2020-9-8",,"14","73","73",,,,,,
"4130","1","2020-9-8",,"24","73","73",,,,,,"Tree fell on roof."
"4138","1","2020-9-8",,"37","73","73",,,,,,
"4145","1","2020-9-8",,"22","73","73",,,,,,
"4116","2","2020-9-8",,"0","73","73",,,,,,
"3776","1","2020-9-8",,"14","73","73",,,,,,
"4136","1","2020-9-8",,"34","73","73",,,,,,
"4140","1","2020-9-8",,"14","73","73",,,,,,
"4153","1","2020-9-8",,"8","73","73",,,,,,
"3911","1","2020-9-7",,"6","73","73",,,,,,"We build a structures to install a tarp. We use 17 sheets of plywood."
"4152","1","2020-9-9",,"34","73","73",,,,,,"Roof damaged due to solar panels being removed. Deformities in center vally as well."
"3961","2","2020-9-9",,"26","73","73",,,,,,
"4117","1","2020-9-5",,"15","73","73",,,,,,"HO has this roof ``fixed`` but got water intrusion again, she called QFB again to place a new tarp on the same area that we installed before."
"4111","2","2020-9-9",,"0","73","73","1",,,,,
"4156","1","2020-9-8",,"6","73","73",,,,,,
"4146","1","2020-9-9",,"26","73","73",,,,,,
"4150","1","2020-9-9",,"18","73","73",,,,,,"Visible damage inside."
"4157","1","2020-9-9",,"22","73","73",,,,,,
"3871","1","2020-9-9",,"31","73","73",,,,,,
"4162","1","2020-9-9",,"0","73","73",,,,,,
"3611","1","2020-9-9",,"12","73","73",,,,,,
"4141","7","2020-9-9",,,"73","73",,,,,,"Completed."
"4165","1","2020-9-9",,"27","73","73",,,,,,
"4159","1","2020-9-9",,"24","73","73",,,,,,"There was no tarp or material from previous job. Everything new. Cutted tarp to fit."
"4107","1","2020-9-9",,"8","73","73",,,,,,
"4149","1","2020-9-10",,"33","73","73",,,,,,""
"4143","1","2020-9-9",,"44","73","73",,,,,,"Many broken and loose tiles in different areas of the roof"
"4164","1","2020-9-10",,"27","73","73",,,,,,"Leaks around skylight too"
"4160","1","2020-9-10",,"22","73","73",,,,,,"Visible leaks inside and attic"
"4154","7","2020-9-10",,,"73","73",,,,,,"Ladder assist"
"4167","3","2020-9-10",,"5","73","73",,,,,,
"3916","1","2020-9-10",,"0","73","73",,,,,,"We build a steucture with plywood over the utility house. We use 19 sheets of plywood. "
"4170","1","2020-9-10",,"7","73","73",,,,,,
"4174","1","2020-9-10",,"17","73","73",,,,,,
"4163","1","2020-9-10",,"24","73","73",,,,,,
"4171","1","2020-9-10",,"8","73","73",,,,,,"Metal roof missing"
"4173","8","2020-9-10",,,"73","73",,,,,,"We use 3 sheets of plywood "
"4168","1","2020-9-11",,"29","73","73",,,,,,"Visible water damage inside. Valley leaks most likely."
"4181","3","2020-9-11",,"0","73","73",,,,,,
"4176","1","2020-9-11",,"5","73","73",,,,,,
"4106","2","2020-9-11",,"0","73","73",,,,,,
"4183","1","2020-9-11",,"25","73","73",,,,,,
"4185","1","2020-9-11",,"20","73","73",,,,,,
"4186","1","2020-9-11",,"16","73","73",,,,,,
"4189","1","2020-9-11",,"27","73","73",,,,,,
"4178","1","2020-9-11",,"6","73","73",,,,,,
"4184","1","2020-9-11",,"4","73","73",,,,,,
"4188","1","2020-9-11",,"17","73","73",,,,,,
"4187","1","2020-9-11",,"29","73","73",,,,,,
"4187","1","2020-9-11",,"29","73","73",,,,,,
"4190","1","2020-9-12",,"5","73","73",,,,,,
"4197","1","2020-9-12",,"19","73","73",,,,,,
"4193","1","2020-9-12",,,"73","73",,,,,,
"4191","1","2020-9-12",,"12","73","73",,,,,,
"4199","1","2020-9-12",,"45","73","73",,,,,,
"4201","1","2020-9-12",,"13","73","73",,,,,,
"4203","1","2020-9-12",,"0","73","73",,,,,,
"4205","1","2020-9-12",,"15","73","73",,,,,,
"4206","1","2020-9-12",,"11","73","73",,,,,,
"4196","1","2020-9-12",,"11","73","73",,,,,,"per the tech: the brick wall is falling apart, is not attached to the house. Even though the HO advised us that it was hazardous and the plywood under the shingles is rotten-we almost couldn't walk up there..no way to use sandbags because of the weight.."
"4209","1","2020-9-13",,"6","73","73",,,,,,
"4202","1","2020-9-13",,"31","73","73",,,,,,
"4214","1","2020-9-13",,"24","73","73",,,,,,"Leaks around the skylight"
"4207","1","2020-9-13",,,"73","73",,,,,,
"4208","3","2020-9-13",,"0","73","73",,,,,,
"4223","1","2020-9-13",,"20","73","73",,,,,,
"4220","1","2020-9-13",,"11","73","73",,,,,,"Leaking thru vent "
"4213","1","2020-9-13",,"0","73","73",,,,,,
"4224","1","2020-9-13",,"40","73","73",,,,,,"Leaking in the garage "
"4210","1","2020-9-13",,"8","73","73",,,,,,
"4215","1","2020-9-14",,"21","73","73",,,,,,
"4227","1","2020-9-14",,"25","73","73",,,,,,
"4229","1","2020-9-14",,"22","73","73",,,,,,
"4230","1","2020-9-14",,"18","73","73",,,,,,
"4212","3","2020-9-14",,"0","73","73",,,,,,
"4225","1","2020-9-14",,"18","73","73",,,,,,"Holes on roof due to a tree that fell on it."
"4192","11","2020-9-13",,,"73","73",,,,,,"25 ft length 0.7ft diameter and 20ft canopy. We cut, clean and haul all debris to the front of the house"
"4192","1","2020-9-13",,"16","73","73",,,,,,
"4219","1","2020-9-14",,"16","73","73",,,,,,
"4113","2","2020-9-14",,"0","73","73",,,,,,"Send doc sign if needed. Couldn’t get signature, inspector asked to remove tarp before owner appointment."
"4235","1","2020-9-14",,"21","73","73",,,,,,
"4239","1","2020-9-14",,"16","73","73",,,,,,"Tarped as instructed on the notes."
"4232","1","2020-9-14",,"14","73","73",,,,,,"We used nails because the roof is more them 50% damage and it was already nailed"
"4118","1","2020-9-15",,"12","73","73",,,,,,
"4243","1","2020-9-15",,"11","73","73",,,,,,
"4247","1","2020-9-15",,"22","73","73",,,,,,"Done"
"4245","1","2020-9-15",,"25","73","73",,,,,,
"4256","1","2020-9-15",,"20","73","73",,,,,,
"4259","1","2020-9-15",,"23","73","73",,,,,,
"4194","1","2020-9-13",,"0","73","73",,,,,,
"4194","11","2020-9-13",,,"73","73",,,,,,"2 branch’s. 1 # 1 feet diameter, 20 ft length and 20 ft canopy. 2# 1 feet diameter 15 ft length no canopy .we cut clean and haul to the front of the house."
"4244","1","2020-9-15",,"22","73","73",,,,,,
"4264","3","2020-9-15",,"17","73","73",,,,,,
"4254","1","2020-9-15",,"76","73","73",,,,,,"No visible damage at roof, mixed roof w/flat roof "
"4249","1","2020-9-15",,"14","73","73",,,,,,
"4258","1","2020-9-15",,"29","73","73",,,,,,
"4251","1","2020-9-15",,"13","73","73",,,,,,"Did active leak only by bathroom skylight."
"4242","1","2020-9-15",,"38","73","73",,,,,,"Leak 1 by bedroom 1 where small tarp was used. Not many visible damage inside but owner sent me pictures to my cell phone when water was dripping in the attic where he had a bucket to collect the water. Leak 2 by porch shows recent damage shown in the pictures (owner stated it appeared in the past two days). More areas could appear. "
"4261","1","2020-9-15",,"22","73","73",,,,,,"No visible damage on the roof"
"4182","1","2020-9-15",,"45","73","73",,,,,,"Removed old tarp and did the entire house with new. 40 sandbags where there already and added 5. Several water damage inside. "
"4253","1","2020-9-15",,"16","73","73",,,,,,
"4260","1","2020-9-15",,"28","73","73",,,,,,
"4198","7","2020-9-16",,,"73","73",,,,,,"Ladders assist completed"
