"id","claim_number"
"4812","33000352865"
"4813","20FL00065347"
"4814","20FL00065348"
"4815","33000351851"
"4816","33000353596"
"4817","HO0520331299"
"4818","HO0520332013"
"4819","33000352442"
"4820","HO0520330727"
"4821","3300351444"
"4822","HO0520331172"
"4823","3300352343"
"4824","HO0520329559"
"4825","HO0520332049"
"4826","3300353641"
"4827","HO0520331405"
"4828","3300352344"
"4829","HO0520331464"
"4830","3300353632"
"4831","HO0520331549"
"4832","HO0520331430"
"4833","HO0520332092"
"4834","3300351851"
"4835",
"4836","01000036203"
"4837","01000036451"
"4838","AL-004-376"
"4839","AL-004-368"
"4840","HO0520324622"
"4841","33000351249"
"4842","33000353633"
"4843","3300339800"
"4844","3300352261"
"4845","3300351915"
"4846","3300353684"
"4847","33000351388"
"4848","3300353741"
"4849","33000353731"
"4850","33000353730"
"4851","3300353729"
"4852","HO0520330404"
"4853","HO0520331615"
"4854","HO0520332097"
"4855","HO0520330188"
"4856","HO0520332112"
"4857","HO0520331881"
"4858","DF0520332082"
"4859","HO0520331365"
"4860","HO0520330864"
"4861","HO0520331192"
"4862","HO0120330692"
"4863","HO0120331154"
"4864","HO0520332143"
"4865","HO0120329678"
"4866","HO0520330257"
"4867","HO0520331742"
"4868","HO0120332184"
"4869","HO0520332187"
"4870","HO0520332213"
"4871","HO0520332227"
"4872","HO0520332228"
"4873","HO0520331882"
"4874","HO0520332236"
"4875","GV20200786"
"4876","HP210953"
"4877","H35388"
"4878","H24134"
"4879","20-5582"
"4880","01000035978"
"4881","HO0520332241"
"4882","816956-201013-091600"
"4883","CHO-00102958"
"4884","HO0520332245"
"4885",
"4886","DF0520332160"
"4887","HO0520332271"
"4888","HO0520332297"
"4889","3300353908"
"4890","3300353832"
"4891","HO0520339595"
"4892","HO0520332332"
"4893","3300352176"
"4894","HO0520332342"
"4895","3300353810"
"4896","hO0520332352"
"4897","HO0520329461"
"4898","HO0520332210"
"4899","3300353803"
"4900",
"4901","DF0520332399"
"4903","HO0520332416"
"4904","DF0520332431"
"4905","HO0520329582"
"4906",
"4907","hO0520329973"
"4908","HO0520332474"
"4909","HO0520332481"
"4910","DF0520332493"
"4911","39267"
"4912","3300353639"
"4913","3300340070"
"4914","20FL00065472"
"4915","3300348140"
"4916","3300353432"
"4917","3300354033"
"4918","3300353972"
"4919","3300353939"
"4920","33000353730"
"4921","3300353729"
"4922","20-5469"
"4923","20-5469"
"4924","20-5469"
"4925","20-5469"
"4926","20FL00065520"
"4927","20FL00065606"
"4928","HO0520329971"
"4929","3300351851"
"4930","CHO-00102958"
"4931","01000037958"
"4932","OIC20200900509"
"4933","3300353813"
"4934","3300354225"
"4935","3300354066"
"4936","3300354066"
"4937","3300354197"
"4938","3300354179"
"4939",
"4940","FL20-0139646-0920"
"4941","2002FL24001998"
"4942","01000036679"
"4943","HO0520332514"
"4944","HO0520332513"
"4945","HO0520332534"
"4946","HO0520332537"
"4947","HO0520332559"
"4948","DF0520332566"
"4949","DF0520332603"
"4950","HO0520319430"
"4951","HO0520332600"
"4952","HO0520332633"
"4953","HO0520324622"
"4954","HO0520330127"
"4956","HO0520330639"
"4957","HO0520332679"
"4958","HO0520332690"
"4960","HO0520332708"
"4961","DF0520332470"
"4962","HO0520332716"
"4963","DF0520332059"
"4964","HO0520332782"
"4965","3300354316"
"4966","DF0520332806"
"4967","HO0520332830"
"4968","HO0520332833"
"4969","HO0520332841"
"4970","3300354310"
"4971","HO0520332853"
"4972","3300351871"
"4973","3300354242"
"4974","3300354281"
"4975","3300354281"
"4976","3300353926"
"4977","3300354265"
"4978","01000037684"
"4979","3300354243"
"4980","3300354052"
"4981","01000037522"
"4982","3300354355"
"4983","3300354327"
"4984","CLM00555223"
"4985","3300354058"
"4986","H35683"
"4987","HO0120332855"
"4988","HO0120332877"
"4989",
"4990","OIC20200800180"
"4991","DF0520332603"
"4992","01000037915"
"4993","01000037141"
"4994","3300354371"
"4995","3300352396"
"4996",
"4998","H34795"
"4999","DF0520332983"
"5000","814664-201013"
"5001","3300351446"
"5002","814580-201013-020700"
"5003","HP211435"
"5004","GP20202115"
"5005","01000037775"
"5006","FL20-0137501-0920"
"5007","20769"
"5008","CHO-00103265"
"5009","HO0520329841"
"5010","01000036203"
"5011","HO0520330485"
"5012","CHO-00102768"
"5013","HO0520329841"
"5014","17FLHOT0018650"
"5015","17FLHOT0018680"
"5016","01000036827"
"5017","01000037730"
"5018","818037-201013-054801"
"5019","01000037641"
"5020","3300351153"
"5021","3300353547"
"5022","3300354645"
"5023","01000037473"
"5024","HO0520333004"
"5025","818037-201013-054801"
"5026","3300354631"
"5027","3300352496"
"5028","HO0520333088"
"5029","21862698-SYS"
"5030","HO0520333174"
"5031","3300354692"
"5032","HO0520329474"
"5033","DF0520333204"
"5034","DF0520333215"
"5035","DF0520333219"
"5036","DF0520332325"
"5037","HO0520330971"
"5038",
"5039",
"5040",
"5041","HO0120331513"
"5042","HO0520321805"
"5043",": 59-11F4-65Q"
"5044","3300354527"
"5045","HO0520331456"
"5046","3300353318"
"5047","3300354822"
"5048","09P01281822"
"5049","2002FL24002278"
"5050","3300351845"
"5051","01000035978"
"5052","GP20201644"
"5053","GP20201639"
"5054","818552-201013-055012"
"5055","CLM00555252"
"5056","HO0520333333"
"5057","HO0520332504"
"5058","CLM00553600"
"5059","HO0520333372"
"5060","HO0520330167"
"5061","01000038245"
"5062","HO0520332403"
"5063","HO0520330073"
"5064","DF0520332473"
"5065","GV20200668"
"5066","3300354052"
"5067","3300346969"
"5068","3300353118"
"5069","3300354923"
"5070","817178-201013-100702"
"5071","3300352042"
"5072","3300352042"
"5073","CLM00555497"
"5074","402009235E4-0001"
"5075","hO0520329722"
"5076","DF0520324603"
"5077","HO0520333547"
"5078","3300352480"
"5079","CLM00555116"
"5080","HO0520329440"
"5081","DF0520324603"
"5082","3300355007"
"5083","816859-201013-020501"
"5084","ED1940547"
"5085",
"5086","05000000419"
"5087","05000000419"
"5088","01000038701"
"5090","01000036250"
"5091","H20494"
"5092","HO0120331421"
"5093","HO0520332652"
"5094","CFL20567252"
"5095","01000038682"
"5096","GP20201934"
"5097","HO0520333547"
"5098","HO0520333673"
"5099","3300355049"
"5100","3300355062"
"5101","OIC20200800736"
"5103","CLM00555357"
"5104","20FL00064694"
"5105",
"5106","20FL00064983"
"5107",
"5108",
"5109","HO0120330671"
"5110","HO0520329633"
"5111","DF0520333738"
"5112","GP20202149"
"5113","DF0520329168"
"5114","01000037920"
"5115","EDI940983"
"5116","3300351432"
"5117","GP20202149"
"5118","2002FL22000373"
"5119","OIC20200400283"
"5120","HO0520333798"
"5121","HO0520333772"
"5122",
"5123",
"5124","DF0520330830"
"5125","FPI217412"
"5126","GP20201667"
"5127","HO0520330221"
"5128","H36011"
"5129","EDI941191"
"5130","3300333225"
"5131","815847-201013-090201"
"5132","39240"
"5133",
"5134","HO0520330334"
"5135","20-5582"
"5136","2002FL22000476"
"5137","2002FL22000476"
"5138","CHO-00103591"
"5139","H36140"
"5140","3300355302"
"5141","HO0520333491"
"5142","HO0520333045"
"5143","HO0520333567"
"5144","HO0520333979"
"5145","CLM00555919"
"5146","CLM00555031"
"5147","690100047382"
"5148","SWYCBHO09911"
"5149","SWYCBHO10048"
"5150","040520036000"
"5151","906993"
"5152","CLM00555170"
"5153","20-5469"
"5154","CLM00555170"
"5155","EDI-941436-00"
"5156","HO0520334047"
"5157","817193-201013-024200"
"5158","817193-201013-024200"
"5159","206590"
"5160","HO0520331382"
"5161","SWYCBHO10101"
"5162","HO0520332652"
"5163","SWYCBHO09910"
"5164","DF0520329596"
"5165","3300354694"
"5166","17FLHOT0018632"
"5167","CHO-00096040"
"5168","5911M305W"
"5169","FE-0000462124-07"
"5170","CLM00555734"
"5171","01000037141"
"5172","SWYCBHO10137"
"5173","HO0520331370"
"5174","RET20005708"
"5175","HO0520334158"
"5176","HO0520334158"
"5177",
"5178","217519"
"5179","21749100"
"5180","EDI940658"
"5181","CLM00555145"
"5182","3300355508"
"5183","HO0520334044"
"5184","DF0520334208"
"5185","3300353639"
"5186","SWYCBHO10154"
"5187","SWYCBHO09898"
"5188","CLM00552698"
"5189","HO0520332674"
"5190","3300343328"
"5191",
"5193","3300350864"
"5194","3300355028"
"5195","814378-201013-023201"
"5196","3300355660"
"5197","3300355224"
"5198","FL20-0128131"
"5199","206681"
"5200","HO0520329611"
"5201","HO0520334306"
"5202","01000038145"
"5203","01000038145"
"5205",": 59-11F4-65Q"
"5206","HO0520325522"
"5207","202667"
"5208","3300353813"
"5209","20C5408"
"5210","CLM00554949"
"5211","ED1941279-00"
"5212","DF0520333828"
"5213","2002sl24002280"
"5214","ST 20212670"
"5215","CLM00555151"
"5216","3300351410"
"5217","CHO-00103859"
"5218","GP20202460"
"5219","3300349045"
"5220","3300354670"
"5221","SWYCBHO10815"
"5222","20FL00065009"
"5223","815983-200125-101900"
"5224","HO0520330120"
"5225","815261-201013-113504"
"5226","19260"
"5227","10000713"
"5228","EDI-941436-00"
"5229",
"5230","HO0120330769"
"5231","SWYCBHO08607"
"5232","H36140"
"5233",
"5234","EDI941079"
"5235","SWYCBHO10132"
"5236","HO0520332613"
"5237","814874-201013-075402"
"5238","3300356011"
"5239","205L00066491"
"5240","2002FL24002238"
"5241","EDI941283-00"
"5242","20-4513"
"5243","CHO-00096352"
"5244","3300352944"
"5245",
"5246","SWYCBHO09879"
"5247","H36612"
"5248","HO0520332537"
"5249","EDI941242"
"5250","EDI940254"
"5251","DF0520334611"
"5252","HO0520334632"
"5253","0602072423"
"5254","202992"
"5255","HO0520332978"
"5256","jlebarron@comcast.net"
"5257","3300352944"
"5258","3300356136"
"5259","3300355819"
"5260","HO0520333005"
"5261","SWYCBHO09910"
"5262","FL-20-0129953"
"5263","3300356152"
"5264","EDI 940597"
"5265","HO0520333673"
"5266","3300352610"
"5267","3300352610"
"5268","DF0520333204"
"5269","818552-201013-055012"
"5270","3300356170"
"5271","HP211242"
"5272","3300356160"
"5273","HP211424"
"5274","3300354159"
"5275","2002FL22000471"
"5276","3300356180"
"5277","HP211642"
"5278","HO0520331407"
"5279","GP20201934"
"5280","ST19213056"
"5281","H35103"
"5282","01000037677"
"5283","3300356186"
"5284","H36742"
"5285","815360-201013-124001"
"5286","HO0520330770"
"5287","CLM00555608"
"5288","HO0520331327"
"5289","815889-201013-125304"
"5290","CLM00555608"
"5291","822247-201001-014001"
"5292","814230-201003-021300"
"5293","GV20200950"
"5294","CLM00556249"
"5295","CHO-00102768"
"5296","H35408"
"5297","3300354333"
"5298","GP20201829"
"5299",
"5300","HP211856"
"5301","3300339981"
"5302","OIC20200901556"
"5303","H36230"
"5304","3300353803"
"5305","OIC20200900440_76922"
"5306","814311201013010504"
"5307","H36578"
"5308","HO0520334124"
"5309","H35408"
"5310","HP211856"
"5311","CLM00555463"
"5312","EDI-941369-00"
"5313","217286-00"
"5314","216982"
"5315","HP211771"
"5316","801 208-25"
"5317","HO0520329431"
"5318","HO0520329746"
"5319","815963-201013-095400"
"5320","3300356160"
"5321","GP20202543"
"5322","01000038701"
"5323","H35570"
"5324","3300354179"
"5325","OIC20200901071_77409"
"5326","814970-201013-113742"
"5327","DF0520330830"
"5328","FPI217558"
"5329","FP1217097"
"5330","940588"
"5331","AL-004-368"
"5332","3300356409"
"5333","3300355421"
"5334","CLM00555224"
"5335","206174"
"5336","202667"
"5337","HO0520334931"
"5338","HO0520334931"
"5339","GP20202302"
"5340","EDI-941392-00"
"5341","19355"
"5342","817307-201013-123901"
"5343","H36866"
"5344","H35195"
"5345","3300342566"
"5346","3300356378"
"5347","GP20203258"
"5348","CHO-00103509"
"5349","HO0520334927"
"5350","CHO-00102722"
"5351","01000036554"
"5352","17FLHOV0018687"
"5353","01000037730"
"5354","H36958"
"5355",
"5356","HO0520334975"
"5357","CHO-00102768"
"5358","DF0520332493"
"5359","21739100"
"5360","OIC20200900948_77434"
"5361","818037-201013-054801"
"5362","941617-00"
"5363","HO0520334204"
"5364",
"5365","HO0520329162"
"5366","CLM00555085"
"5367","HO0520335064"
"5368","822630-201013-014301"
"5369",
"5370","GP20202460"
"5371","H36498"
"5372",
"5373","815058-201013-082503"
"5374","3300356373"
"5375","H36669"
"5376","0602072423"
"5377","3300356136"
"5378","3300356659"
"5379","CLM00555214"
"5380","CLM00555235"
"5381","HO0520333182"
"5382","HP211258"
"5383","3300353433"
"5384","OIC20201000077_77431"
"5385",
"5386","3300354192"
"5387","CHO-00102958"
"5388",
"5389","2002FL24002349"
"5390","EDI94037300"
"5391","3300354631"
"5392","HO0520335309"
"5393","3300356815"
"5394","19477"
"5395","01000036709"
"5396","3300356841"
"5397","3300352748"
"5398","824036-201940-085600"
"5399","HO0120335416"
"5400","HO0120335419"
"5401","HO0120335420"
"5402","HO0120335417"
"5403","HO0120335422"
"5404","HO0120335430"
"5405","HO0120335424"
"5406","HO0120335426"
"5407","HO0120335432"
"5408","HO0120335435"
"5409","HO0120335439"
"5410","LA-004-347"
"5411","HO0120335438"
"5412","HO0120335247"
"5413","HO0120335444"
"5414","HO0120335443"
"5415","HO0120335451"
"5416","HO0120335448"
"5417","HO0120335453"
"5418","HO0120335445"
"5419","HO0120335460"
"5420","HO0120335475"
"5421","HO0120335486"
"5422","HO0120335423"
"5423","HO0120335478"
"5424","HO0120335474"
"5425","HO0120335498"
"5426","HO0120335489"
"5427","HO0120335502"
"5428","HO0120335505"
"5429","HO0120335520"
"5430","HO0120335511"
"5431","HO0120335517"
"5432","HO0120335522"
"5433","HO0120335527"
"5434","HO0120335535"
"5435","HO0120335531"
"5436","HO0120335541"
"5437","HO0120335545"
"5438","HO0120335546"
"5439","20LA00069435"
"5440","20LA00069437"
"5441","20-6325"
"5442","HO0120335532"
"5443","HO0120335532"
"5444","20LA00069419"
"5445","HO0120335482"
"5446","HO0120335560"
"5447","HO0120335555"
"5448","26713"
"5449","HO0120335555"
"5450","MH0520335596"
"5451","HO0120335565"
"5452","AL-004-383"
"5453","HO0120335558"
"5454","HO0120335417"
"5455","HO0120335680"
"5456","26642"
"5457","26638"
"5458","26754"
"5459","26724"
"5460","20LA00069490"
"5461","20LA00069503"
"5462","20LA00069524"
"5463","26699"
"5464","20LA00069530"
"5465","20LA00069540"
"5466","MH0520335446"
"5467","MH0520335325"
"5468","29LA00069563"
"5469","20LA00069580"
"5470","20LA00069587"
"5471","FCNC1026401"
"5472","LA202000003848"
"5473","CFL17540913"
"5474","EN003770"
"5475","FCNC1026408"
"5476","26802"
"5477","26787"
"5478","26765"
"5479","HO0520335744"
"5480","26804"
"5481","HO0520335633"
"5482","HO0520335538"
"5483","20LA00069414"
"5484","20LA00069405"
"5485","HO0120335611"
"5486","20LA00059359"
"5487","HO0120335592"
"5488","HO0120335586"
"5489","20LA00069641"
"5490","3300356873"
"5491","60003933605"
"5492","20LA00069683"
"5493","LA202000003838"
"5494","HO0120326638"
"5495","MH0520336153"
"5497","20LA00069637"
"5498","26971"
"5499","26868"
"5500","26904"
"5501","26847"
"5502","20LA00069711"
"5503","HO0120336179"
"5504","HO0120336169"
"5505","20LA00069686"
"5506","HO0120336165"
"5507","HO0120336159"
"5508","20LA00069753"
"5509","20LA00069700"
"5510","20LA00069709"
"5511","20LA00069750"
"5513","20LA00069701"
"5514","LA202000003905"
"5515","H0120336145"
"5517","20LA00069714"
"5518","HO0120336141"
"5519","H00120336040"
"5520","HO0120336129"
"5521","LA202000004078"
"5522","EN004396"
"5523","FCNC1026415"
"5524","EN004404"
"5525","LA202000004045"
"5526","FCNC1026414"
"5527","FCNC1026412"
"5528","MH0520335781"
"5529","LA202000003936"
"5530","HO0120335567"
"5531","20LA00069732"
"5532","20LA00069717"
"5533","20LA00069731"
"5534","20LA00069726"
"5535","20LA00069729"
"5536","LA202000003957"
"5537","20LA00069725"
"5538","20LA00069718"
"5540","20LA00069705"
"5541","XLA202000004033"
"5542","762413"
"5543","HO0520336185"
"5544","26990"
"5545","27008"
"5546","26982"
"5547","26998"
"5548","HO0520336191"
"5549","26995"
"5550","27022"
"5551",
"5552","20LA00069718"
"5553","26975"
"5554","26893"
"5555","HO0120335970"
"5556","HO0120335979"
"5557","HO0120335981"
"5558","HO0120335986"
"5559","CLM00554949"
"5560","26061"
"5561","WO0520336209"
"5562","26978"
"5563","EN004480"
"5564","XLA202000004147"
"5565","20LA00069452"
"5566","20LA00069845"
"5567","LA202000004156"
"5568","LA202000004203"
"5569","LA202000004173"
"5570","20LA00069819"
"5571","LA-004-431"
"5572","20LA00069818"
"5573","20LA00066464"
"5574","20LA00069973"
"5575",
"5576","GP20201644"
"5577","20LA00069524"
"5578","EDI941554"
"5579","20LA0070027"
"5580",
"5581","HO0520330861"
"5582","824222-201940-114605"
"5583","LA202000004290"
"5584","20LA00070073"
"5585","01000037341"
"5586","941674"
"5587","20LA00069971"
"5588","20LA00070011"
"5589","822630-201013-014301"
"5590","20LA00070065"
"5591","20LA00070168"
"5592","939587"
"5593","20LA00070023"
"5594","20LA00070056"
"5595","20LA00070002"
"5596","20LA00070051"
"5597","20LA00070122"
"5598","040520039230"
"5599","XLA202000004308"
"5600","20LA00059690"
"5601","OIC20200900377_77580"
"5602","26998"
"5603","27022"
"5604","20LA00070358"
"5605","3300351315"
"5606","20LA00070422"
"5607","XLA202000004381"
"5608","HO120336656"
"5609","HO0120336598"
"5610","HO0120336275"
"5611","27042"
"5612","27042"
"5613","WO520336963"
"5614","WO520336963"
"5615","27200"
"5616","HO0520336322"
"5617","HO0120337087"
"5618","HO0120337096"
"5619","20LA00069417"
"5620","25424"
"5621","25424"
"5622","HO0120337059"
"5623","HO0120336776"
"5624",
"5625","HO0520336532"
"5626","HO0120337137"
"5627","CLM00555150"
"5629","20LA00070730"
"5630","20LA00070730"
"5631","20LA00070722"
"5632","20LA00070759"
"5633","HO0120337164"
"5634","206570"
"5635","HO0120337181"
"5636","10000763"
"5637","10000763"
"5638","10000763"
"5639","10000763"
"5640","3300352610"
"5641","HO0120337248"
"5642","20LA00070824"
"5643","20LA00070908"
"5644","27513"
"5645","MH0520337161"
"5646","FE-0000827472-02"
"5647","01000037658"
"5648","HO0120337310"
"5649","3300322464"
"5650","XLA202000004785"
"5651","XLA202000004752"
"5653","HO0120336746"
"5654","HO0120336570"
"5655","HO0120335131"
"5656","OIC20200900514_77616"
"5657","HO0120337385"
"5658","FNL149826003"
"5659","HO0120337187"
"5660","HO0120337423"
"5661","MH0520337105"
"5662","39621"
"5663","00201277938"
"5664","27625"
"5665","MH0520336822"
"5666","27614"
"5667","HO0520337435"
"5669","HO0520337456"
"5670","HO0120337512"
"5671","HO0120337520"
"5672","CL20205375"
"5673","20 4238"
"5674","3300357104"
"5675","CL20205375"
"5676","043426755-01"
"5677","197521"
"5678","HO0120336623"
"5679",
"5680","3300352610"
"5681","20FL00067664"
"5682","H37471"
"5683","HO0520337595"
"5684","HO0120337601"
"5685","HO0120335692"
"5686","HO0120336616"
"5687","HO0120337667"
"5688","3300352186"
"5689","01000035221"
"5690","SWYCBHO09882"
"5691","HO0120336420"
"5692","DF0520337703"
"5693","ED1940792"
"5694","38719"
"5695","H37595"
"5696","HP211856"
"5697","Claim #:	HO0520319791"
"5698","H37021"
"5699","27457"
"5700","HO0120337750"
"5701","ST20210647"
"5702","19280"
"5703","HO0520337595"
"5704","CL-1884521446"
"5705","3300355596"
"5706","MH0520337788"
"5707","27744"
"5708","PRO2045918"
"5709","ST20210647"
"5710","ED1940792"
"5711","H37595"
"5712","827498-201013-105700"
"5713","HO0120337860"
"5714","HO0520335152"
"5715","HO0520321346"
"5716",
"5717",
"5718","20-4513"
"5719",
"5720",
"5721","HO0520321412"
"5722","FPI-217745-00"
"5723",
"5724",
"5725","H34107"
"5726","H34107"
"5727","3300357627"
"5728","HO0520334975"
"5729","HO0520334975"
"5730","19744  207711"
"5731","207711"
"5732","GP20201916"
"5733","3300355350"
"5734","0591748785"
"5735","HO0520338181"
"5736","HO520338144"
"5737",
"5738","HO0520329288"
"5739","3300357682"
"5740","2002FL22000658"
"5741","HO0520330927"
"5742","690100047382"
"5743","EDI-941764-00"
"5744","4FLHOT0016776"
"5745","3300357721"
"5746","HO0520324122"
