"id","payment_info"
"5214","ST. JOHNS CK#0000955470"
"5215","ck 803576"
"5216","ACH LESS ALACRITY FEE: $165.77"
"5217","PREFERRED REPAIR FEE: $54.82  CK#2145"
"5219","LESS ALACRITY FEE: $49.50  ACH"
"5220","LESS ALACRTIY FEE: $127.93"
"5221","LESS PREFERRED FEE: $247.10  PREFERRED CK#1864"
"5226","less fee: $21.19 ACH"
"5227","RECD CK#70280 FROM SAFEPOINT INSURANCE.."
"5229","via manual cc entry...ca"
"5231","LESS PREFERRED FEE: $154.44 CK#3302"
"5235","paid preferred 2792.03"
"5237","MANUALLY DEDUCTED NEXXUS FEE: $175.16  RECD ASI CK#13203605 $3003.80"
"5239","UPC CK#149470"
"5240","UNA CK#340179956"
"5242","paid in full 10/30"
"5244","LESS ALACRITY FEE: $165.77"
"5245","VIA QB CC"
"5246","LESS PREFERRED FEE: $182.13 CK#3302"
"5250","ck 103293"
"5253","ACH ALACRITY LESS FEE: $295.83"
"5256","paid by ck 802020"
"5258","LESS ALACRITY FEE: $185.45 ACH COMBINED PAYMENT W/TARP INSPECTION INV #5776"
"5259","DENIED CLAIM $750.00 TOWARDS INVOICE LESS ALACRITY FEE: $51.20"
"5263","LESS ALACRITY FEE: $184.45"
"5267","ACH ALACRITY LESS FEE: $165.77"
"5269","ck 13183170 for full amount"
"5270","LESS ALACRITY FEE: $27.45"
"5275","UNA CK#340180891"
"5276","ACH LESS ALACRITY FEE: $105.27"
"5279","GULFSTREAM CK#0000134863"
"5285","ASI CK#13212586"
"5289","Paid #2623.00 on check # 13197397"
"5291","RECD CHECK FROM THE INSURED DORSEY CK#8081 MANUALLY DEDUCTED FEES.."
"5292","ASI CK#3135145"
"5293","LESS ALACRITY FEE: $110.08 ACH"
"5294","AAA CLUB CK#814000  ALACRITY FEES PAID ON 11/17/2020"
"5298","Nexxus fee 65.20"
"5301","LESS ALACRITY FEE: $94.27"
"5304","ACH LESS ALACRITY FEE: $105.27"
"5306","ASI CK#13219078"
"5311","MANUALLY DEDUCTED FEE: $65.20  RECD AAA CK#818891 $1004.56"
"5314","CK#006453"
"5319","MANUALLY DEDUCTED FEES: $234.03  CK DIRECTLY FROM ASI CK#13186125 $4153.71"
"5320","DKI CK#39114"
"5324","ACH ALACRITY FEE: $163.02"
"5326","Paid $1766.20 via check # 13197463"
"5332","LESS ALACRITY FEE: $56.59"
"5333","Alacrity Vendor Fee $80.41"
"5334","Check #803757"
"5335","LESS TRADES PLUS FEE: $130.85"
"5336","ACH LESS FEE: $29.70"
"5339","GULFSTREAM CK#0000134801"
"5342","Check paid in full - Check# 13197712 
Manually deducted fees"
"5345","ACH ALACRITY LESS FEE: $89.15"
"5346","LESS ALACRITY FEE: $92.45"
"5347","CK#006543"
"5348","LESS ALACRITY FEE: $222.28"
"5350","PREFERRED REPAIR FEE: $172.56  CK#2057"
"5360","ck 94799 i full"
"5361","Paid @ 719 on check # 13197525"
"5366","MANUALLY DEDUCTED FEE: $222.28 RECD CK#816486 FROM AAA $3860.56"
"5370","nexxus fee 53.52"
"5373","MANUALLY DEDUCTED FEES: $43.51  PROGRESSIVE CK#13197874"
"5376","ALACRITY ACH LESS FEE: $49.50"
"5377","LESS ALACRITY FEE: $50.00 PAYMENT WAS COMBINED W/TARP INV #5458"
"5378","LESS ALACRITY FEE: $92.45...SEEKING REMAINING BALANCE AS THIS IS A DENIED CAT CLAIM..EMAILED ALL INFO TO ROBERT CANTY
LESS ALACRITY FEE: $38.78   PAID IN FULL"
"5380","paid in full ck 802772"
"5383","LESS ALACRITY FEE: $135.52"
"5386","EFT"
"5387","ACH ALACRITY LESS FEE: $45.70"
"5389","UNA CK#340185458"
"5391","ACH LESS ALACRITY FEE: $165.77"
"5394","ACH LESS FEE: $53.51"
"5396","LESS ALACRITY FEE: $56.27  ACH"
"5397","LESS ALACRITY FEE: $135.52"
"5398","Check paid in full - Check # 0193175
Manually deducted fees"
"5410","ACH"
"5412","ach emailed barbara"
"5448","LESS PREFERRED FEE: $665.64 CK#2305"
"5452","VIA QUICKBOOKS"
"5457","LESS PREFERRED FEE: $6.25  CK#2382"
"5459","Preferred fee $185.76"
"5461","MANUALLY DEDUCTED FEE: $202.72  RECD UPC CK#150686 $2534.04"
"5464","ck 5097907"
"5465","UPC CK#157628"
"5466","LESS PREFERRED FEE: $232.20 CK#2872"
"5468","UPC CK#5163675"
"5470","sedgwick fee pd 163.19"
"5471","STATE FARM CK#437002"
"5472","MANUALLY DEDUCTED SEDG FEE: $129.04   RECD LIGHTHOUSE CK#5070078 $1613.00"
"5474","EXCALIBUR LIGHTHOUSE CK#24147"
"5479","PREFERRED REPAIR FEE: $60.83  CK#2205"
"5480","LESS FEE: $69.66 CK#1637"
"5481","PREFERRED REPAIR FEE: $97.52  CK#2145"
"5486","MANUALLY DEDUCTED FEE: $87.15  UPC CK#5149612 $1089.36"
"5489","UPC CK#5164619"
"5491","ck# 60003933605"
"5495","LESS PREFERRED FEE: $139.32 CK#2872"
"5497","UPC CK#157871"
"5498","MANUALLY DEDUCTED FEE $129.47  CK#2470"
"5499","LESS PREFERRED FEE: $6.25  CK#2382"
"5500","Preferred Fee $150.93"
"5501","LESS FEE: $6.25 CK#1637"
"5505","LESS SEDGWICK FEE: $195.15 EFT"
"5508","UPC CK#5164818"
"5509","ck 5097017"
"5511","UPC CK#5141074"
"5513","Check #131707"
"5514","sedgwick fee paid 217.36"
"5517","ck 5096262
sedgwick fees 409.36"
"5525","MANUALLY DEDUCTED SEDG FEE: $163.02   RECD LIGHTHOUSE CK#5069975 $2037.75"
"5527","LIGHTHOUSE CK#5081195"
"5531","UPC CK#157210"
"5532","MANUALLY DEDUCTED FEE: $186.90  RECD UPC CK#150376 $2336.20"
"5533","UPC CK#5161879"
"5534","MANUALLY DEDUCTED FEE: $267.15   RECD UPC CK#149110 $3339.36"
"5538","UPC CK#5161990"
"5541","LIGHTHOUSE CK#412434"
"5543","LESS PREFERRED FEE: $111.46  CK#2872"
"5544","LESS FEE: $162.54 CK#1637"
"5545","RECD CK#53664 FROM MAISON"
"5548","LESS PREFERRED FEE: $417.96 CK#2872"
"5549","MANUALLY DEDUCTED FEE: $123.84  CK#2470"
"5553","LESS PREFERRED FEE: $421.06  CK#1924"
"5554","LESS PREFERRED FEE: $7.50 CK#3399"
"5559","ck 803755"
"5565","UPC CK# 5167921"
"5568","LIGHTHOUSE CK#5075823"
"5572","MANUALLY DEDUCTED FEE: $372.07  RECD UPC CK#5142987 $4650.93"
"5573","MANUALLY DEDUCTED FEE: $303.15  RECD UPC CK#151563 $3789.36"
"5576","GULFSTREAM CK#130268"
"5584","sedgwick fee 87.15 pd"
"5585","FRONTLINE CK#122504"
"5587","UPC CK#5163772"
"5589","ck paid 13184406"
"5591","303.15 sedgwick fees"
"5597","sedwick fee 141.15"
"5600","UPC CK#149369"
"5604","UPC CK# 5176266"
"5605","ACH ALACRTIY LESS FEE: $165.77"
"5613","LESS PREFERRED FEE: $172.09  CK#2382"
"5616","LESS PREFERRED FEE: $335.82  CK#3200"
"5625","LESS PREFERRED FEE: $144.00 CK#2872"
"5631","sedgwick 303.15"
"5632","MANUALLY DEDUCTED SEDG FEE: $87.15   RECD UPC CK#149100 $1089.36"
"5642","UPC CK#149592"
"5644","LESS FEE: $71.92"
"5645","LESS PREFERRED FEE: $54.00 CK#2872"
"5649","EFT"
"5650","LIGHTHOUSE CK#412635"
"5656","LESS PREFERRED FEE: $61.16  CK# 3818"
"5661","LESS PREFERRED FEE: $7.50 CK#2872"
"5663","ASSURANT CK#60493343"
"5666","Preferred fee $286.38"
"5667","PREFERRED REPAIR FEE: $7.50  CK#2145"
"5669","LESS PREFERRED FEE: $66.87  CK#2872"
"5673","BANKERS CK#0008769"
"5675","CENTAURI CK#88782"
"5677","LESS TRADES PLUS FEE: $75.24 ACH"
"5688","LESS ALACRITY FEE: $45.27 EMAILED TO BOB CANTY FOR RB
LESS ALACRITY FEE: $26.15 FINAL PAYMENT  EFT"
"5693","FP CK#00110287"
"5699","LESS PREFERRED FEE: $149.62  CK#1924"
"5706","LESS PREFERRE FEE: $93.60 CK#2872"
"5708","ck 7013 was only for 329.80-per xactimate.. correct amount.."
"5723","RECD CK#9514 FROM SERVPRO"
"5727","ACH LESS ALACRITY FEE: $62.75"
"5730","LESS TRADESPLUS FEE: $41.31 ACH"
"5733","LESS ALACRITY FEE : $196.02"
"5734","LESS ALACRITY FEE: $54.83"
"5740","ALACNET FEE IS $115.42 THE $6.88 FEE GOES W/THE $125.00 INV #6131=BOTH FEES WERE PAID IN FULL ON 11/17/2020
RECD CK#340174982 FROM UNIVERSAL NORTH AMERICA"
"5748","LESS PREFERRED FEE: $48.03  PREFERRED CK#1821"
"5749","QBE CK#00143487"
"5750","FP CK#00495194"
"5757","via Quickbooks"
"5760","LESS PREFERRED FEE: $226.44 CK#1924"
"5764","LESS ALACRITY FEE: $63.39"
"5766","PREFERRED REPAIR FEE: $48.00 CK#2057"
"5767","ACH LESS ALACRITY FEE: $127.93"
"5768","LESS FEE: $44.15 CK#1637"
"5776","ACH LESS ALACRITY FEE: $47.35"
"5777","LESS ALACRITY FEE: $65.70"
"5783","LES ALACRITY FEE: $126.64"
"5784","GULFSTREAM CK #129153"
"5785","DENIED CLAIM AGREED TO FLAT $1500.00 
LESS ALACRITY FEE: $92.45"
"5789","CLAIM DENIED AGREED TO FLAT RATE $1500.00 LESS ALACRITY FEE: $92.45"
"5796","LESS ALACRITY FEE: $13.82"
"5800","VIA QB"
"5805","LESS ALACRTIY FEE: $165.77"
"5807","RR CK#82488"
"5808","GULFSTREAM CK#0000134727"
"5810","ACH"
"5811","LESS FEE: $67.56 CK#1637"
"5815","LESS ALACRITY FEE: $120.39"
"5816","via qb"
"5817","ACH"
"5824","ACH"
"5828","LESS ALACRITY FEE: $135.52"
"5829","VIA QB CC"
"5831","RECD CHECK FROM THE INSURED DORSEY CK#8081 MANUALLY DEDUCTED ALACRITY FEE.."
"5832","LESS PREFERRED FEE: $18.00 CK#1924"
"5835","RECD 2 PAYMENTS $2667.23 & $47.25  LESS ALACRITY FEE: $168.52"
"5837","ACH LESS ALACRITY FEE: $135.52"
"5842","LESS ALACRITY FEE: $117.86"
"5844","FRONT LINE CK#233183"
"5845","LESS ALACRITY FEE: $165.77"
"5849","LESS ALACRITY FEE: $135.52"
"5851","OLYMPUS CK#0000103530"
"5852","LESS ALACRITY $39.62+79.60"
"5855","CK#6412"
"5858","LESS ALACRITY FEE: $149.87  ACH"
"5860","ACH LESS ALACRITY FEE: $135.52"
"5861","FRONTLINE CK#123014"
"5862","AAA CLUB CK#814000 RECD OVERCHARGE OF ALACRITY FEE FOR $148.89 PAID ON 12/15/2020-MICHELLE IS EMAILING FOR A ADJUSTED REFUND TO REFLECT DEBIT FEE OF $44.00"
"5864","GULFSTREAM CK#0000134686"
"5865","RYTECH CK#4436"
"5866","FRONTLINE CK#127429"
"5870","ck for full amount 129296
Nexxus fee 49.44"
"5871","VIA QB CC"
"5874","ACH"
"5875","ACH ALACRITY LESS FEE: $65.20"
"5876","RECD 2 ALACRITY ACH $2677.18 & $47.25  LESS FEE: $155.82"
"5877","as per the notes in alacrity..denied claim..portion is being paid & bob canty will pay the remaining balance of $271.70 as well.
$528.30 less fee: $29.06
LESS ALACRITY FEE: $14.94"
"5879","UNIVERSAL NORTH AMERICA CK#340177358"
"5883","DCMG fee 205.72"
"5886","MANUALLY DEDCUTED FEE: $31.95  RECD CK FROM ASI #0194036 $400.00"
"5889","LESS DCMG FEE: $136.25  CK#2031"
"5898","ACH"
"5899","GULFSTREAM CK#0000135400"
"5900","1052.59 less 67.84 alacnet fee"
"5902","ck for full"
"5904","LESS ALACRITY FEE: $33.33"
"5907","ACH ALACRITY LESS FEE: $165.77"
"5908","LESS ALACRITY FEE: $165.77"
"5909","Paid $3775.00 on check # 0193248"
"5910","MANUALLY DEDUCTED FEE: $115.91  RECD ASI CK#1770263 $1926.60"
"5917","ACH"
"5921","MANUALLY DEDUCTED FEE: $28.51  RECD PAYMENT VIA QB CC"
"5923","Sedgwick fee $120.15"
"5924","recd chceck #0003199244 $449.79 from insurance company
recd check #12383 $220.29 from the insured...emailed the desk adjuster for remaining balance"
"5926","UPC CK#5140909"
"5935","PREFERRED REPAIR FEE: $337.59  CK#2145"
"5938","LESS PREFERRED FEE: $174.61 CK# 1924"
"5941","LESS ALACRITY FEE: $33.33"
"5943","MANUALLY DEDUCTED FEE: $202.40   PREFERRED CK#2470"
"5944","LESS ALACRITY FEE: $165.77"
"5957","LESS ALACRITY FEE: $150.64"
"5960","UPC CK#5165603"
"5962","UPC CK#5164697"
"5965","UPC CK#5164927"
"5966","ACH"
"5970","ASI CK#0198649"
"5972","Sedgwick fee $196.07"
"5973","MANUALLY DEDUCTED SEDG FEE: $33.27  RECD UPC CK#5141583 $415.86"
"5976","MANUALLY DEDUCTED FEE: $141.51  UPC CK#5140659 $1768.86"
"5981","LESS ALACRITY FEE: $44.00  EFT"
"5982","LESS PREFERRED FEE: $145.42  CK#2872"
"5985","MANUALLY DEDUCTED FEE: $237.60  RECD LIGHTHOUSE CK#411138 $2970.00"
"5986","MANUALLY DEDUCTED FEE: $87.15 RECD CK#410916 FROM LIGHTHOUSE $1089.36"
"5989","VIA QB CC"
"5993","LESS ALACRITY FEE: $23.38"
"5995","Sedgwick fee $171.71"
"5996","MANUALLY DEDUCTED SEDG FEE: $18.94  RECD UPC CK#5145254 $189.36"
"5997","LESS DCMG FEE: $120.29 CK#2031"
"6002","LESS ALACRITY FEE: $135.52"
"6003","MANUALLY DEDUCTED SEDG FEE: $74.15  RECD CK#410870 FROM LIGHTHOUSE $926.86"
"6005","LIGHTHOUSE CK#412636"
"6008","PREFERRED REPAIR FEE: $81.00  CK#2145"
"6010","LESS PREFERRED FEE: $255.84 CK# 3818"
"6013","LESS PREFERRED FEE: $81.00 CK#1924"
"6014","LESS PREFERRED FEE: $48.60  CK#2382"
"6016","LESS DCMG FEE: $66.26  CK#2031"
"6019","Sedgwick fee $176.93"
"6020","ck number 5118627
Sedgwick fee $193.11"
"6021","PAID VIA CC QB"
"6022","Paid on check # 5133227"
"6023","UPC CK#5160174"
"6025","MANUALLY DEDUCTED FEE: $257.82  RECD UPC CK#5141835 $3222.72"
"6026","UPC CK# 5164703"
"6027","Sedgwick fee $290.57"
"6031","DCMG fee 97.39"
"6032","INSURED CK#103"
"6033","Check paid in full- Check #340171131
Fees Manually Deducted"
"6036","LESS ALLSTATE ACH ALACRITY FEE: $96.58"
"6037","LESS ALACRITY FEE: $165.77"
"6041","LESS ALACRITY FEE: $59.45  ACH"
"6042","MANUALLY DEDUCTED FEE: $184.27  RECD LIGHTHOUSE CK#5069984 $2303.40"
"6043","MANUALLY DEDUCTED SEDG FEE: $246.17   RECD LIGHTHOUSE CK#411141 $3077.17"
"6044","ACH ALACRITY LESS FEE: $189.47"
"6045","LESS PREFERRED FEE: $81.00  CK#2382"
"6046","MANUALLY DEDUCTED SEDG FEE: $17.80  RECD LIGHTHOUSE CK#5069983 $222.44"
"6047","LESS ALACRITY/ALL STATE FEE: $109.61 VIA ACH"
"6049","LESS ALACRITY FEE: $141.17"
"6051","4/1 - RECD PARTIAL PAYMENT OF $20.00 VIA MONEY ORDER #0360146978 065000090  43591
4/21 - RECD PARTIAL PAYMENT OF $20.00 VIA MONEY ORDER #103101864 2098 33882665
5/10 - RECD PARTIAL PAYMENT OF $20.00 VIA MONEY ORDER #103101864 2098 3389890
6/16 - RECD PARTIAL PAYMENT OF $20.00 VIA MONEY ORDER #103101864 2098 33908966
7/15 - RECD PARTIAL PAYMENT OF $20.00 VIA MONEY ORDER #0360153252 065000090 43591 = RECD APPROVAL TO ISSUE CREDIT FOR THE DIFFERENCE.$89.00.PAID IN FULL"
"6052","MANUALLY DEDUCTED FEE: $99.00  RECD LIGHTHOUSE CHECK #411140"
"6053","MANUALLY DEDUCTED FEE: $374.45  RECD CK#5070548 FROM LIGHTHOUSE INS $4680.64"
"6054","MANUALLY DEDUCTED SEDG FEE: $68.00  RECD ASI CK#0194640 $850.00"
"6055","Paid $150 check # 1760169"
"6056","LIGHTHOUSE CK#414227"
"6064","void"
"6065","MANUALLY DEDUCTED SEDG FEE: $227.23  RECD LIGHTHOUSE CK#411023 $2840.31"
"6066","UPC CK#5162264"
"6067","ACH ALACRITY FEE: $33.33"
"6070","UPC CK#157744"
"6073","GULFSTREAM CK#000134724"
"6077","LESS DCMG FEE: $119.74 CK#190"
"6080","MANUALLY DEDUCTED FEE: $158.60  RECD ASI CK#0194734 $2702.80"
"6083","VIA ALACRITY..."
"6084","LESS DCMG FEE: $180.64 CK#2031"
"6086","DCMG fee $197.18"
"6089","LESS FEE: $291.60 CK#1760"
"6091","THIS WAS PAID ON 11/01/2020 CK#0189692"
"6094","ACH ALACRITY LESS FEE: $250.66"
"6097","LESS ALACRITY FEE: $33.33"
"6098","MANUALLY DEDUCTED ALACRITY FEE: $86.90  RECD ASI CK#0194636 $1399.00"
"6099","cc ending 0557"
"6102","MANUALLY DEDUCTED FEE: $49.61  RECD ASI CK#13202263 $721.00"
"6105","ACH ALACRITY LESS FEE: $23.38"
"6107","Nexxus fee 199.84"
"6109","RECD 2 PARTY UPC CK#5129444 $966.23  SIGNED BY INSURED..MANUALLY DEDUCTED FEE; $86.96"
"6111","posted 10/29 in QB  ACH
Sedgwick fee $200.00"
"6114","Check paid in full- Check # 410876
Manually deducted"
"6116","LESS PREFERRED FEE: $133.71  CK#1924"
"6118","LESS DCMG FEE: $163.96 CK#2031"
"6120","Sedgwick fee $135.15"
"6121","DCMG Fee 54.89"
"6122","BILLED IN ERROR..EVERYTHING WAS PAID IN FULL ON 6886 & 5536"
"6129","LESS DCMG FEE: $100.10 CK#190"
"6132","UPC CK#5165058"
"6133","FEDNAT CK#1171191"
"6134","UPC CK#5164508"
"6135","LESS DCMG FEE: $63.58 CK#0210"
"6140","UPC CK#5119830
Sedgwick fee $159.15"
"6141","LIGHTHOUSE CK#412440"
"6146","CASHIERS CHECK FROM INSURED CK#9105327623"
"6151","MANUALLY DEDUCTED FEE: $106.96 UPC CK#5141251  $1336.96"
"6154","MANUALLY DEDUCTED SEDG FEE: $237.60   RECD LIGHTHOUSE CK#411225 $2970.00"
"6155","LESS ALACRITY FEE: $71.43"
"6156","LESS ALACRITY FEE: $128.34"
"6157","Sedgwick fee $91.99"
"6158","ALLSTATE CK#3299119562"
"6159","Paid on check # 5120356"
"6161","LESS ALACRITY FEE: $83.03"
"6162","INSURED PAID OVER THE PHONE VIA CC ENDING 8669"
"6163","CENTAURI CK#0000875561"
"6165","RECD CK#1484 FROM PREFERRED DEDUCTED FEE: $243.00"
"6166","LESS PREFERRED FEE: $194.40  CK#2305"
"6168","LESS PREFERRED FEE: $424.50  CK#1924"
"6170","LESS FEE: $97.20 CK#1760"
"6172","Less $263.39 Alacrity fee"
"6174","insured paid via cc ending 0898 $2602.24  remaining balance of $716.81 is due by pure...emailed randy
RECD PURE INSURANCE ACH FOR RB 716.81"
"6176","MANUALLY DEDUCTED SEDG FEE: $94.35  RECD UPC CK#149915 $1179.36"
"6179","ACH"
"6184","LESS ACH ALACRITY FEE: $85.85"
"6185","LESS ALACRITY FEE: $85.85"
"6189","UPC CK#157720"
"6192","LIGHTHOUSE CK#412443"
"6193","Sedgwick fee $267.68"
"6195","LESS ALACRITY FEE: $33.33"
"6197","RR CK#82488"
"6201","LESS PREFERRED FEE: $89.68  CK#1924"
"6204","LESS DCMG FEE OF $188.70 CK#2031"
"6216","MANUALLY DEDUCTED SEDG FEE: $255.80  RECD UPC CK#5139874 $3197.44"
"6220","LESS ALACRITY FEE: $61.86  ACH"
"6222","VIA QB"
"6223","PRN ACH"
"6225","Sedgwick fee $96.04"
"6226","RECD CK#5122333 FROM UNITED MANUALLY DEDUCTED FEE: $308.72"
"6227","Sedgwick fee $141.99"
"6234","MANUALLY DEDUCTED SEDG FEE: $75.55  RECD UPC CK#5144355 $944.36"
"6235","ACH LESS ALACRITY FEES: $41.29
RECD 2 ACH'S $336.31 + $192.28"
"6236","LESS ALACITY FEE: $85.85"
"6237","Sedgwick fee $478.37"
"6238","LIGHTHOUSE CK#5070093"
"6245","LESS FEE: $215.28 CK#1760"
"6246","LESS ALACRITY FEE: $123.80"
"6251","LESS ALACRITY FEE: $155.82"
"6253","QB cc encing 1906"
"6258","LESS ALACRITY FEE: $125.57"
"6261","UPC CK#5141282"
"6262","LESS ALACRITY FEE: $165.77"
"6263","AAA CK#824289"
"6265","ACH"
"6271","LESS DCMG FEE: $77.98  DCMG CK#0149"
"6274","LESS DCMG FEE: $154.14 CK#190"
"6279","CENTAURI CK#150000576"
"6280","RECD ALACRITY ACH IN FULL FOR $717.25"
"6281","PREFERRED FEE: $204.12 CK#2872"
"6282","GULFSTREAM CK#00001347899"
"6283","ACH LESS ALACRITY FEE: $13.75"
"6284","LESS ALACRITY FEE: $88.49"
"6285","UPC CK#166897"
"6286","LESS ALACRITY FEE: $73.20"
"6288","LESS ALACRITY FEE: $165.77"
"6289","LESS ALACRITY FEE: $16.83"
"6292","CENTAURI CK#150000875"
"6294","LESS ALACRITY FEE: $226.66  ACH"
"6298","LESS ALACRITY FEE: $165.77"
"6308","ALACNET FEE: $6.88 PAID IN 11/17/2020
RECD UNIVESAL NORTH AMERICA CK#340174983 $125.00"
"6311","ACH LESS ALACRITY FEE: $165.77"
"6312","Preferred fee $86.88"
"6314","ORIGINAL INVOICE DISCOUNTED $2298.75"
"6317","LESS ALACRITY FEE: $221.23"
"6320","Sedgwick fee $96.04"
"6321","GULFSTREAM CK#0000141212"
"6323","Paid on 1/12 via check # 0700434114"
"6326","LESS ALACRITY FEE: $29.83"
"6333","LESS ALACRITY FEE: $165.77"
"6337","LESS ALACRITY FEE: $165.77"
"6338","ACH"
"6340","LESS FEE: $523.84 CK#1760"
"6341","CK#006453"
"6350","VIA QB CC"
"6379","via QB"
"6384","**DENIED CAT CLAIM..RECD $1500.00 LESS ALACRITY FEE: $92.45 ACH--SEEKING RB OF $2275.00**
LESS ALACRITY FEE: $125.13  ACH"
"6385","ACH LESS ALACRITY FEE: $135.52"
"6386","Alacrity Vendor Fee $602.29
ALACNET MADE AN ERROR..RECD ADDITIONAL PAYMENT OF $436.52 12/17/2020---PAID IN FULL"
"6393","CK#006453"
"6398","ACH ALACRITY FEE: $410.90"
"6399","RECD CK#0910027828 FROM TOWER HILL
Nexxus fee 105.27 - deducted 02/16/21"
"6401","LESS ALACRITY FEE: $160.68"
"6403","PARTIAL PYMNT OF $2485.00 DEDUCTING FEE..ADDED NOTE FOR RB AS THIS IS A COVERED CLAIM=FEE: $234.05
AS PER NOTE FROM HOLLIE THIS WAS PAID IN FULL REDUCE DUE TO DEDUCTIBLE & SETTLED ON PRICELIST.."
"6408","SERVPRO CK#2499"
"6409","SERVPRO WEST CK#2543"
"6410","RECD CK#809385 ACICF $4248.74  MANUALLY DEDUCTED FEES: $243.63"
"6421","VIA QB CC"
"6429","RECD RB PAYMENT OF $783.00 LESS ALACRITY FEE: $43.07  ACH

DENIED CLAIM..LESS ALACRITY FEE: $92.45
EMAILED BOB FOR RB"
"6432","PAID VIA PREFERRED CK#3399"
"6434","LESS ALACRITY FEE: $92.45
RB BEING PAID FROM TH EXPENSE LESS ALACRITY AS WELL..
LESS FINAL PAYMENT ALACRITY FEE: $85.54"
"6435","Check paid in full - Check # 811735
Fees Manually Deducted"
"6436","Less 9.95 vendor fee and 100.15 vendor fee"
"6439","LESS PREFERRED FEE: $63.16  CK#1924"
"6449","ACH ALACRITY FEE: $165.77"
"6450","CK#006457"
"6453","LESS PREFERRED FEE: $202.50  CK#2872"
"6456","Alacrity Vendor Fee $135.52"
"6458","LESS ALACRITY FEE: $202.45"
"6459","LESS ALACRITY FEE: $242.45   EFT"
"6462","ACH ALACRITY NO FEE"
"6467","FP CK#00495205"
"6470","LESS ALACRITY FEE: $92.45
SEEKING RB LESS FEES FROM TH
LESS FINAL PAYMENT ALACRITY FEE: $36.05"
"6471","CK#006453"
"6476","RECD CK#6742 FROM NAT'L RESTORATION"
"6477","ACH ALACRITY FEE: $202.45"
"6480","ck#23205"
"6481","PRN CK# 4450"
"6484","LESS ALACRITY FEE: $232.70"
"6488","LESS FINAL PAYMENT ALACRITY FEE: $85.55"
"6493","CK#006543"
"6496","FPI CK#00495282"
"6497","ACH"
"6500","LESS ALACRITY FEE: $152.50"
"6504","CK#006543"
"6507","LESS ALACRITY FEE: $202.45"
"6508","LESS ALACRITY FEE: $92.45 SEEKING RB AS THIS IS A DENIED CAT CLAIM..EMAILED INFO TO ROBERT CANTY
FINAL PAYMENT FEE: $79.64"
"6509","PREFERRED REPAIR FEE: $194.40  CK#2057"
"6512","LESS ALACRITY FEE: $186.07  ACH"
"6513","Alacrity Vendor Fee $150.64"
"6517","SERVPRO CK#2501"
"6518","RB PAID LESS ALACRITY FEE: $88.44  ACH

notated as paid in 12/11/2020 in error...
LESS ALACRITY FEE: $92.45 DENIED CLAIM...EMAILED ROBERT FOR RB.."
"6519","Alacrity Vendor Fee $135.52"
"6522","LESS ALACRITY FEE: $165.77  ACH"
"6525","ACH ALACRITY LESS FEE: $135.52"
"6527","FPI CK#00497746"
"6528","PRN CK #4450"
"6531","Paid two invoices on check # 144083 6438 & 5296"
"6532","LESS FEE: $178.20 CK#1760"
"6533","USAA CK#0700432028"
"6536","EDISON CK#111832"
"6538","ACH LESS TRADES PLUS FEE: $236.19"
"6544","SERVPRO CK#2561"
"6551","DKI CK#39114"
"6564","denied claim..payment split between tarp & ems $750.00 each..emailed invoice to insured for remaining balance..

LESS ALACRITY FEE: $51.20
LESS ALACRITY FEE FINAL PAYMENT:$84.32 EFT"
"6566","LESS ALACRITY FEE: $92.45 DENIEDCAT CLAIM..SEEKING RB EMAILED ALL DOCS TO ROB CANTY
LESS ALACRITY FEE: $66.02"
"6567","recd partial from towerhill as claim was denied..emailed insured for remaining balance..
LESS ALACRITY FEE: $27.94  EFT"
"6569","RECD CERTIFIED ENVELOP FROM INSURED W/CK#8850 $731.08
4/5 RECD CK#8858 FROM THE INSRUED $732.09 FINAL PAYMENT"
"6578","LESS ALACRITY FEE: $180.89"
"6581","RECD CK #1149307 DIRECTLY FROM SOUTHERN FIDELITY"
"6584","DCMG CK#2048 LESS FEE: $143.67"
"6585","Paid $800.00 check # 13197396"
"6587","EDISON CK#00116129"
"6589","Check paid in full - Check # 0000009202
Manually deducted fees"
"6593","BIO BUSTERS CK#1061"
"6594","VIA QB CC"
"6597","ACH"
"6599","RECD CK#808773 $3549.73 FROM ACICF MANUALLY DEDUCTED FEE: $205.19"
"6600","MANUALLY DEDUCTED FEE: $123.74   AAA CK#814199 $2068.84"
"6607","DKI CK#1125"
"6608","LESS ALACRITY FEE: $186.07  ACH"
"6610","UNIVERSAL CK#5830441"
"6611","RECD CK#808561 $125.00 MANUALLY DEDUCTED 2 ALACRITY FEES: $9.95+$6.88"
"6613","via QB CC"
"6614","LESS FEE: $97.20 CK#1760"
"6616","LESS FEE: $151.72 CK#1760"
"6620","LESS ALACRITY FEE: $135.52"
"6622","DKI CK#39114"
"6624","RECD CK#810979 FROM AAA MANUALLY DEDUCTED FEES: $216.81"
"6625","LESS ALACRITY FEE: $150.64"
"6629","VIA QB CC"
"6633","LESS ALACRITY FEE: $92.45  DENIED CAT CLAIM SEEKING RB EMAILED ALL INFO TO BOB CANTY
LESS FINAL PAYMENT ALACRITY FEE: $79.64"
"6635","ACH LESS FEE: $87.12"
"6637","DKI CK#39114"
